their,-0.40071147308,-446.768869465
taught,-0.343501187454,-9422.13214223
live,-0.3427270145,-2887.83728239
tears,-0.327397340299,-3401.12088291
tired,-0.308470186729,-3881.40981257
kissed,-0.305968910843,-4426.351735
world,-0.299457684563,-949.286830845
love,-0.298931025261,-811.956569372
ever,-0.293735670405,-1313.63692539
each,-0.291375413295,-1437.04697459
life,-0.287955838626,-772.060576031
day,-0.283293125152,-844.444595737
ashamed,-0.282434449498,-8025.82260032
grow,-0.282276412997,-7105.7516012
born,-0.279209267761,-3629.25766772
they,-0.276705149619,-139.289919742
kiss,-0.275141003752,-4902.86046286
them,-0.272010309191,-307.364883935
fighting,-0.271454842843,-3845.56381634
fight,-0.270891978929,-2453.44893072
happy,-0.268980650233,-2019.47404127
days,-0.265088597821,-1446.43023772
fault,-0.262191903013,-6565.87865478
children,-0.260598741257,-977.091788669
build,-0.258325517792,-7184.05390528
teased,-0.252083939013,-27115.4341993
begun,-0.251429329398,-5422.53175828
many,-0.248502623344,-1015.65895478
arms,-0.247342449784,-1764.55722781
proud,-0.246057434177,-4319.3024056
education,-0.245595089984,-6937.15480487
teaching,-0.244939552805,-10158.5205046
delight,-0.243776836795,-5266.66881571
loneliness,-0.243234578826,-11194.4847332
feel,-0.242491397669,-1207.77444342
felt,-0.242414415365,-701.244191198
summer,-0.242098949213,-2789.54470813
tender,-0.241822366755,-5724.32628371
grown,-0.24174767099,-4154.09491953
home,-0.241191337241,-739.597139529
fall,-0.239675862832,-3341.68135236
dances,-0.238245697211,-18330.3715538
shame,-0.237842001562,-4703.74238656
teach,-0.236243303283,-6505.80257859
enjoyed,-0.236185467204,-6933.35120993
riding,-0.236116325401,-4190.75108301
pain,-0.23513455851,-2245.67957877
sky,-0.235038840338,-2110.69482073
politics,-0.234523476114,-5872.66461525
for,-0.234402637205,-200.105857314
eat,-0.234217654842,-2692.44952481
worse,-0.23317100788,-4310.19467839
singing,-0.23238197421,-3371.77712741
kisses,-0.231674001281,-13244.4015217
radiant,-0.231070804525,-12344.0077524
shy,-0.2310309828,-10371.2306393
sights,-0.229877774606,-19412.6835516
pride,-0.229758354433,-4320.05939529
kissing,-0.22850367874,-10078.2352595
warm,-0.228352183679,-2750.52253239
whirling,-0.22825080141,-17984.7844536
become,-0.228173548477,-1864.17560465
men,-0.226117378856,-413.058992763
discipline,-0.225989977344,-9259.18177847
shout,-0.225006732127,-8445.79116415
teacher,-0.224488589677,-5693.12438734
higher,-0.223276208507,-6258.19738923
winter,-0.222982451519,-1612.09242034
spring,-0.222817882938,-2492.90485865
embraced,-0.222721721264,-15039.5123138
never,-0.222473405,-552.994105297
themselves,-0.222434494488,-1920.83258158
growing,-0.222238191768,-4298.72333619
mother,-0.221322301471,-504.105162702
valley,-0.220752365691,-2106.52762889
dismounted,-0.220129126668,-18872.0844733
sun,-0.219544725573,-1537.50490216
loved,-0.218625296155,-1714.92503892
grew,-0.217612641405,-2247.33206158
fought,-0.21709530598,-4914.17142447
spend,-0.21697050809,-5072.29079254
weeks,-0.216823657287,-2624.22759867
training,-0.216809740465,-6425.56061739
sang,-0.216544826142,-4888.25191919
ridden,-0.215872438013,-13342.3373763
respect,-0.2150199138,-4163.51701833
fed,-0.212465883875,-7508.97515352
glad,-0.21122849834,-1952.25418908
pleasure,-0.211116570661,-2441.82910539
older,-0.210692085446,-3685.89316401
feed,-0.210507450617,-6774.20871829
flying,-0.209899103987,-3133.02442282
rode,-0.209761875538,-2447.12679824
forgot,-0.209115203741,-4842.50101666
surge,-0.208949321193,-17370.8893927
longer,-0.208809613185,-2106.59119601
fair,-0.207887076988,-1789.91578839
rudeness,-0.207871566019,-24587.8093893
weeping,-0.207828092853,-7328.55616648
bringing,-0.207364967633,-6671.35475484
reins,-0.207062942027,-9381.34344102
families,-0.206769974865,-7446.98458468
military,-0.206536986928,-3741.86018087
ships,-0.206086381678,-2432.51570894
truly,-0.205489595819,-4793.16390573
earth,-0.205429787948,-1133.95276078
calm,-0.205365622881,-4001.92554644
feeding,-0.205313363756,-10637.9102026
battles,-0.204620127031,-19791.8102139
sometimes,-0.204357985878,-1536.85859571
needs,-0.203453161366,-4826.38396513
different,-0.202526277663,-2123.04127912
shouted,-0.202393602055,-2269.58260071
ached,-0.202383464712,-12141.2054356
freedom,-0.202050302443,-3722.14524879
content,-0.202043744105,-5353.93023442
shyly,-0.201865868905,-16930.8975799
always,-0.201728711582,-632.507223587
dance,-0.201724314119,-2196.59165115
government,-0.201154811856,-1793.25814869
laughter,-0.201092919719,-3344.34320184
fulfilled,-0.200874982509,-17071.1811776
lessons,-0.200616311525,-9424.88857623
opinions,-0.200527696355,-9779.86017013
evenings,-0.200471609978,-6974.32787377
allowed,-0.200332123953,-3030.52715477
travel,-0.200079399596,-3657.39289496
homes,-0.199824831877,-8897.83982211
among,-0.199692948468,-1222.97326039
longed,-0.199440018944,-8174.73302008
flowed,-0.199435498693,-12516.5950091
sadly,-0.199389726606,-5635.87175489
cheeks,-0.198385664914,-3598.86326787
best,-0.198029070897,-1528.1593116
group,-0.197538569836,-1465.3121767
behave,-0.197480744837,-10683.571111
necks,-0.196731184523,-13599.348288
welcome,-0.196578527177,-4200.70110626
stars,-0.195975490431,-2476.88448468
horseback,-0.195893608706,-12353.4966639
cheer,-0.195632030109,-9218.58728791
glory,-0.195324237917,-5024.670478
heart,-0.195222307752,-680.052145987
chosen,-0.194735796568,-6467.92826688
gladness,-0.19458235053,-24335.8472239
crying,-0.194492325598,-3813.29749834
yearning,-0.194209224732,-15788.0002845
